Datetime,PJME,hour,day_of_week,month,day_of_year
2022-05-30 03:00:00,5.458834170499999,3,0,5,150
2022-05-30 04:00:00,5.4494025189999995,4,0,5,150
2022-05-30 05:00:00,5.4447429145,5,0,5,150
2022-05-30 06:00:00,5.554963777999999,6,0,5,150
2022-05-30 07:00:00,5.7290011885,7,0,5,150
2022-05-30 08:00:00,5.871820462500001,8,0,5,150
2022-05-30 09:00:00,5.950203141499999,9,0,5,150
2022-05-30 10:00:00,5.969620032,10,0,5,150
2022-05-30 11:00:00,5.956850907,11,0,5,150
2022-05-30 12:00:00,5.923037214,12,0,5,150
2022-05-30 13:00:00,5.952969251,13,0,5,150
2022-05-30 14:00:00,5.9391883045,14,0,5,150
2022-05-30 15:00:00,5.9089490605,15,0,5,150
2022-05-30 16:00:00,5.8967978169999995,16,0,5,150
2022-05-30 17:00:00,5.929586798500001,17,0,5,150
2022-05-30 18:00:00,5.9604316715,18,0,5,150
2022-05-30 19:00:00,5.929386228,19,0,5,150
2022-05-30 20:00:00,5.9151721605,20,0,5,150
2022-05-30 21:00:00,5.8696425014999996,21,0,5,150
2022-05-30 22:00:00,5.8091226505,22,0,5,150
2022-05-30 23:00:00,5.6882540705,23,0,5,150
2022-05-31 00:00:00,5.5718853355,0,1,5,151
2022-05-31 01:00:00,5.534423486,1,1,5,151
2022-05-31 02:00:00,5.538447257,2,1,5,151
2022-05-31 03:00:00,5.501740748,3,1,5,151
2022-05-31 04:00:00,5.484295044,4,1,5,151
2022-05-31 05:00:00,5.4804369545,5,1,5,151
2022-05-31 06:00:00,5.5711321915,6,1,5,151
2022-05-31 07:00:00,5.7379907244999995,7,1,5,151
2022-05-31 08:00:00,5.887017143,8,1,5,151
2022-05-31 09:00:00,5.95238989,9,1,5,151
2022-05-31 10:00:00,5.942171742,10,1,5,151
2022-05-31 11:00:00,5.94391713,11,1,5,151
2022-05-31 12:00:00,5.9559124895,12,1,5,151
2022-05-31 13:00:00,5.9507610225,13,1,5,151
2022-05-31 14:00:00,5.930647475500001,14,1,5,151
2022-05-31 15:00:00,5.9076352575,15,1,5,151
2022-05-31 16:00:00,5.898214749,16,1,5,151
2022-05-31 17:00:00,5.938886411,17,1,5,151
2022-05-31 18:00:00,5.965130599,18,1,5,151
2022-05-31 19:00:00,5.9468212795,19,1,5,151
2022-05-31 20:00:00,5.905695399000001,20,1,5,151
2022-05-31 21:00:00,5.8696936645,21,1,5,151
2022-05-31 22:00:00,5.830403432500001,22,1,5,151
2022-05-31 23:00:00,5.712795982499999,23,1,5,151
2022-06-01 00:00:00,5.598189408,0,2,6,152
2022-06-01 01:00:00,5.5516359435,1,2,6,152
2022-06-01 02:00:00,5.551964012999999,2,2,6,152
2022-06-01 03:00:00,5.523884337,3,2,6,152
2022-06-01 04:00:00,5.505801594999999,4,2,6,152
2022-06-01 05:00:00,5.493796903,5,2,6,152
2022-06-01 06:00:00,5.5786535495,6,2,6,152
2022-06-01 07:00:00,5.737548464,7,2,6,152
2022-06-01 08:00:00,5.8548112995,8,2,6,152
2022-06-01 09:00:00,5.9288091875,9,2,6,152
2022-06-01 10:00:00,5.941658156,10,2,6,152
2022-06-01 11:00:00,5.969899694,11,2,6,152
2022-06-01 12:00:00,5.9775649,12,2,6,152
2022-06-01 13:00:00,5.932432637,13,2,6,152
2022-06-01 14:00:00,5.9160077635,14,2,6,152
2022-06-01 15:00:00,5.88539792,15,2,6,152
2022-06-01 16:00:00,5.887173581,16,2,6,152
2022-06-01 17:00:00,5.9092211705,17,2,6,152
2022-06-01 18:00:00,5.951635489999999,18,2,6,152
2022-06-01 19:00:00,5.916241118,19,2,6,152
2022-06-01 20:00:00,5.8795274410000005,20,2,6,152
2022-06-01 21:00:00,5.843770379,21,2,6,152
2022-06-01 22:00:00,5.8082962160000005,22,2,6,152
2022-06-01 23:00:00,5.7062391965,23,2,6,152
2022-06-02 00:00:00,5.597560393,0,3,6,153
2022-06-02 01:00:00,5.5488175075,1,3,6,153
2022-06-02 02:00:00,5.5378793215,2,3,6,153
2022-06-02 03:00:00,5.4952776365,3,3,6,153
2022-06-02 04:00:00,5.474182049,4,3,6,153
2022-06-02 05:00:00,5.446076597999999,5,3,6,153
2022-06-02 06:00:00,5.4752570259999995,6,3,6,153
2022-06-02 07:00:00,5.549863918,7,3,6,153
2022-06-02 08:00:00,5.643389813500001,8,3,6,153
2022-06-02 09:00:00,5.702954875,9,3,6,153
2022-06-02 10:00:00,5.7385269625,10,3,6,153
2022-06-02 11:00:00,5.740661966,11,3,6,153
2022-06-02 12:00:00,5.746368574,12,3,6,153
2022-06-02 13:00:00,5.750818261,13,3,6,153
2022-06-02 14:00:00,5.729007482,14,3,6,153
2022-06-02 15:00:00,5.727515153,15,3,6,153
2022-06-02 16:00:00,5.7237972545,16,3,6,153
2022-06-02 17:00:00,5.755427623499999,17,3,6,153
2022-06-02 18:00:00,5.7843971045,18,3,6,153
2022-06-02 19:00:00,5.785594549500001,19,3,6,153
2022-06-02 20:00:00,5.772743285000001,20,3,6,153
2022-06-02 21:00:00,5.745156032000001,21,3,6,153
2022-06-02 22:00:00,5.734662214,22,3,6,153
2022-06-02 23:00:00,5.6482321135,23,3,6,153
2022-06-03 00:00:00,5.5426729649999995,0,4,6,154
2022-06-03 01:00:00,5.490891838,1,4,6,154
2022-06-03 02:00:00,5.481664339,2,4,6,154
2022-06-03 03:00:00,5.443845492,3,4,6,154
2022-06-03 04:00:00,5.4258835035,4,4,6,154
2022-06-03 05:00:00,5.395833859,5,4,6,154
2022-06-03 06:00:00,5.426732125,6,4,6,154
2022-06-03 07:00:00,5.507900235499999,7,4,6,154
2022-06-03 08:00:00,5.606257297,8,4,6,154
2022-06-03 09:00:00,5.693764666,9,4,6,154
2022-06-03 10:00:00,5.742142983,10,4,6,154
2022-06-03 11:00:00,5.7599354135,11,4,6,154
2022-06-03 12:00:00,5.7494271144999995,12,4,6,154
2022-06-03 13:00:00,5.732372446499999,13,4,6,154
2022-06-03 14:00:00,5.7269742875,14,4,6,154
2022-06-03 15:00:00,5.7332585425,15,4,6,154
2022-06-03 16:00:00,5.7564220939999995,16,4,6,154
2022-06-03 17:00:00,5.814964422,17,4,6,154
2022-06-03 18:00:00,5.848805373499999,18,4,6,154
2022-06-03 19:00:00,5.821659663,19,4,6,154
2022-06-03 20:00:00,5.7903521505,20,4,6,154
2022-06-03 21:00:00,5.7601784275,21,4,6,154
2022-06-03 22:00:00,5.744673519,22,4,6,154
2022-06-03 23:00:00,5.656380240000001,23,4,6,154
2022-06-04 00:00:00,5.5649850265000005,0,5,6,155
2022-06-04 01:00:00,5.5112169435,1,5,6,155
2022-06-04 02:00:00,5.50137481,2,5,6,155
2022-06-04 03:00:00,5.4720912525,3,5,6,155
2022-06-04 04:00:00,5.4218301755,4,5,6,155
2022-06-04 05:00:00,5.3873959895,5,5,6,155
2022-06-04 06:00:00,5.4089816125,6,5,6,155
2022-06-04 07:00:00,5.490999659,7,5,6,155
2022-06-04 08:00:00,5.624126209,8,5,6,155
2022-06-04 09:00:00,5.7249999145,9,5,6,155
2022-06-04 10:00:00,5.7986887475,10,5,6,155
2022-06-04 11:00:00,5.823981269,11,5,6,155
2022-06-04 12:00:00,5.8496631015,12,5,6,155
2022-06-04 13:00:00,5.8258309455,13,5,6,155
2022-06-04 14:00:00,5.809789996,14,5,6,155
2022-06-04 15:00:00,5.75344917,15,5,6,155
2022-06-04 16:00:00,5.748375859,16,5,6,155
2022-06-04 17:00:00,5.754866466999999,17,5,6,155
2022-06-04 18:00:00,5.777669083,18,5,6,155
2022-06-04 19:00:00,5.7731376895,19,5,6,155
2022-06-04 20:00:00,5.780374092500001,20,5,6,155
2022-06-04 21:00:00,5.7592421179999995,21,5,6,155
2022-06-04 22:00:00,5.735363704,22,5,6,155
2022-06-04 23:00:00,5.6797286625000005,23,5,6,155
2022-06-05 00:00:00,5.576196589,0,6,6,156
2022-06-05 01:00:00,5.525229883,1,6,6,156
2022-06-05 02:00:00,5.520823221500001,2,6,6,156
2022-06-05 03:00:00,5.480405568,3,6,6,156
2022-06-05 04:00:00,5.4665931395000005,4,6,6,156
2022-06-05 05:00:00,5.441862996999999,5,6,6,156
2022-06-05 06:00:00,5.442481471000001,6,6,6,156
2022-06-05 07:00:00,5.503799043,7,6,6,156
2022-06-05 08:00:00,5.6009449235,8,6,6,156
2022-06-05 09:00:00,5.710717974,9,6,6,156
2022-06-05 10:00:00,5.799830163,10,6,6,156
2022-06-05 11:00:00,5.871611528,11,6,6,156
2022-06-05 12:00:00,5.8983081045,12,6,6,156
2022-06-05 13:00:00,5.910573707499999,13,6,6,156
2022-06-05 14:00:00,5.890430495,14,6,6,156
2022-06-05 15:00:00,5.8633839685,15,6,6,156
2022-06-05 16:00:00,5.893380833,16,6,6,156
2022-06-05 17:00:00,5.9134545625,17,6,6,156
2022-06-05 18:00:00,5.920221265,18,6,6,156
2022-06-05 19:00:00,5.902216087,19,6,6,156
2022-06-05 20:00:00,5.884554552,20,6,6,156
2022-06-05 21:00:00,5.83750793,21,6,6,156
2022-06-05 22:00:00,5.78013621,22,6,6,156
2022-06-05 23:00:00,5.674079536500001,23,6,6,156
2022-06-06 00:00:00,5.5435048525,0,0,6,157
2022-06-06 01:00:00,5.5053044615,1,0,6,157
2022-06-06 02:00:00,5.5099946125,2,0,6,157
2022-06-06 03:00:00,5.4822126765,3,0,6,157
2022-06-06 04:00:00,5.468827322499999,4,0,6,157
2022-06-06 05:00:00,5.4704463855,5,0,6,157
2022-06-06 06:00:00,5.5901593105,6,0,6,157
2022-06-06 07:00:00,5.802516461,7,0,6,157
2022-06-06 08:00:00,5.942410933,8,0,6,157
2022-06-06 09:00:00,6.007676085,9,0,6,157
2022-06-06 10:00:00,6.026908439,10,0,6,157
2022-06-06 11:00:00,6.023877193,11,0,6,157
2022-06-06 12:00:00,6.0340363135,12,0,6,157
2022-06-06 13:00:00,6.0215846265,13,0,6,157
2022-06-06 14:00:00,6.005320320999999,14,0,6,157
2022-06-06 15:00:00,5.994362267,15,0,6,157
2022-06-06 16:00:00,6.0038301935,16,0,6,157
2022-06-06 17:00:00,6.0337615245,17,0,6,157
2022-06-06 18:00:00,6.020839452500001,18,0,6,157
2022-06-06 19:00:00,5.991162071,19,0,6,157
2022-06-06 20:00:00,5.970208616000001,20,0,6,157
2022-06-06 21:00:00,5.9279878539999995,21,0,6,157
2022-06-06 22:00:00,5.8614427615,22,0,6,157
2022-06-06 23:00:00,5.723339344,23,0,6,157
2022-06-07 00:00:00,5.6198654225,0,1,6,158
2022-06-07 01:00:00,5.572402102,1,1,6,158
2022-06-07 02:00:00,5.566174202499999,2,1,6,158
2022-06-07 03:00:00,5.5437774415,3,1,6,158
2022-06-07 04:00:00,5.5060772225,4,1,6,158
2022-06-07 05:00:00,5.496942122,5,1,6,158
2022-06-07 06:00:00,5.60893582,6,1,6,158
2022-06-07 07:00:00,5.8036065785,7,1,6,158
2022-06-07 08:00:00,5.928518635,8,1,6,158
2022-06-07 09:00:00,5.9585105249999994,9,1,6,158
2022-06-07 10:00:00,5.952561940500001,10,1,6,158
2022-06-07 11:00:00,5.966112246,11,1,6,158
2022-06-07 12:00:00,5.9609932575,12,1,6,158
2022-06-07 13:00:00,5.964996547,13,1,6,158
2022-06-07 14:00:00,5.933016094499999,14,1,6,158
2022-06-07 15:00:00,5.9369379615,15,1,6,158
2022-06-07 16:00:00,5.9793698195000005,16,1,6,158
2022-06-07 17:00:00,5.9857769505,17,1,6,158
2022-06-07 18:00:00,6.015890724,18,1,6,158
2022-06-07 19:00:00,6.0053784685,19,1,6,158
2022-06-07 20:00:00,5.9592430005,20,1,6,158
2022-06-07 21:00:00,5.9299648959999995,21,1,6,158
2022-06-07 22:00:00,5.8686569745,22,1,6,158
2022-06-07 23:00:00,5.740975302500001,23,1,6,158
2022-06-08 00:00:00,5.6186223779999995,0,2,6,159
2022-06-08 01:00:00,5.5658906315,1,2,6,159
2022-06-08 02:00:00,5.559787919,2,2,6,159
2022-06-08 03:00:00,5.5274875770000005,3,2,6,159
2022-06-08 04:00:00,5.511475904,4,2,6,159
2022-06-08 05:00:00,5.5076475555,5,2,6,159
2022-06-08 06:00:00,5.6103206199999995,6,2,6,159
2022-06-08 07:00:00,5.8022859884999995,7,2,6,159
2022-06-08 08:00:00,5.913926932500001,8,2,6,159
2022-06-08 09:00:00,5.952282862500001,9,2,6,159
2022-06-08 10:00:00,5.956196126,10,2,6,159
2022-06-08 11:00:00,5.970119523499999,11,2,6,159
2022-06-08 12:00:00,5.9735749694999996,12,2,6,159
2022-06-08 13:00:00,5.954649863,13,2,6,159
2022-06-08 14:00:00,5.941441092,14,2,6,159
2022-06-08 15:00:00,5.958624232,15,2,6,159
2022-06-08 16:00:00,5.938674636,16,2,6,159
2022-06-08 17:00:00,5.993640709999999,17,2,6,159
2022-06-08 18:00:00,5.9959628325,18,2,6,159
2022-06-08 19:00:00,5.9651976305,19,2,6,159
2022-06-08 20:00:00,5.938435063,20,2,6,159
2022-06-08 21:00:00,5.895868482,21,2,6,159
2022-06-08 22:00:00,5.8505915955,22,2,6,159
2022-06-08 23:00:00,5.741646973,23,2,6,159
2022-06-09 00:00:00,5.623723501500001,0,3,6,160
2022-06-09 01:00:00,5.564260221,1,3,6,160
2022-06-09 02:00:00,5.576147512,2,3,6,160
2022-06-09 03:00:00,5.516684365,3,3,6,160
2022-06-09 04:00:00,5.4991832044999995,4,3,6,160
2022-06-09 05:00:00,5.508984728,5,3,6,160
2022-06-09 06:00:00,5.6118551835,6,3,6,160
2022-06-09 07:00:00,5.790705878000001,7,3,6,160
2022-06-09 08:00:00,5.9124599605,8,3,6,160
2022-06-09 09:00:00,5.9324294134999995,9,3,6,160
2022-06-09 10:00:00,5.9421576055,10,3,6,160
2022-06-09 11:00:00,5.9590366445,11,3,6,160
2022-06-09 12:00:00,5.973638513499999,12,3,6,160
2022-06-09 13:00:00,5.9696088365,13,3,6,160
2022-06-09 14:00:00,5.9525503805,14,3,6,160
2022-06-09 15:00:00,5.939540601,15,3,6,160
2022-06-09 16:00:00,5.9491196965,16,3,6,160
2022-06-09 17:00:00,5.9611413385,17,3,6,160
2022-06-09 18:00:00,5.9787484745,18,3,6,160
2022-06-09 19:00:00,5.9738684805,19,3,6,160
2022-06-09 20:00:00,5.9306510160000006,20,3,6,160
2022-06-09 21:00:00,5.881815734,21,3,6,160
2022-06-09 22:00:00,5.821504125000001,22,3,6,160
2022-06-09 23:00:00,5.7044928729999995,23,3,6,160
2022-06-10 00:00:00,5.5931121165,0,4,6,161
2022-06-10 01:00:00,5.540497434500001,1,4,6,161
2022-06-10 02:00:00,5.5328943655,2,4,6,161
2022-06-10 03:00:00,5.5010256625,3,4,6,161
2022-06-10 04:00:00,5.4847766975,4,4,6,161
2022-06-10 05:00:00,5.4805801145,5,4,6,161
2022-06-10 06:00:00,5.585727842000001,6,4,6,161
2022-06-10 07:00:00,5.7719319825,7,4,6,161
2022-06-10 08:00:00,5.895530243,8,4,6,161
2022-06-10 09:00:00,5.923773963,9,4,6,161
2022-06-10 10:00:00,5.939293576500001,10,4,6,161
2022-06-10 11:00:00,5.9542831515,11,4,6,161
2022-06-10 12:00:00,5.9454117355000005,12,4,6,161
2022-06-10 13:00:00,5.9318099735,13,4,6,161
2022-06-10 14:00:00,5.893322147499999,14,4,6,161
2022-06-10 15:00:00,5.87905507,15,4,6,161
2022-06-10 16:00:00,5.8797955605,16,4,6,161
2022-06-10 17:00:00,5.908262011,17,4,6,161
2022-06-10 18:00:00,5.9048876055,18,4,6,161
2022-06-10 19:00:00,5.8892052674999995,19,4,6,161
2022-06-10 20:00:00,5.864768278,20,4,6,161
2022-06-10 21:00:00,5.832774856,21,4,6,161
2022-06-10 22:00:00,5.8110657544999995,22,4,6,161
2022-06-10 23:00:00,5.700316320000001,23,4,6,161
2022-06-11 00:00:00,5.600866434,0,5,6,162
2022-06-11 01:00:00,5.5752282205,1,5,6,162
2022-06-11 02:00:00,5.554019691,2,5,6,162
2022-06-11 03:00:00,5.500973539,3,5,6,162
2022-06-11 04:00:00,5.4580270455,4,5,6,162
2022-06-11 05:00:00,5.413675251,5,5,6,162
2022-06-11 06:00:00,5.4550889665,6,5,6,162
2022-06-11 07:00:00,5.552900476,7,5,6,162
2022-06-11 08:00:00,5.6580251075,8,5,6,162
2022-06-11 09:00:00,5.748033922,9,5,6,162
2022-06-11 10:00:00,5.780323886,10,5,6,162
2022-06-11 11:00:00,5.796318863,11,5,6,162
2022-06-11 12:00:00,5.778056881,12,5,6,162
2022-06-11 13:00:00,5.7857778675,13,5,6,162
2022-06-11 14:00:00,5.7487069505,14,5,6,162
2022-06-11 15:00:00,5.756413868,15,5,6,162
2022-06-11 16:00:00,5.7047612149999996,16,5,6,162
2022-06-11 17:00:00,5.76194916,17,5,6,162
2022-06-11 18:00:00,5.7890244200000005,18,5,6,162
2022-06-11 19:00:00,5.7969556485,19,5,6,162
2022-06-11 20:00:00,5.789959788,20,5,6,162
2022-06-11 21:00:00,5.75741521,21,5,6,162
2022-06-11 22:00:00,5.7371944605,22,5,6,162
2022-06-11 23:00:00,5.6902227595,23,5,6,162
2022-06-12 00:00:00,5.591024271,0,6,6,163
2022-06-12 01:00:00,5.5349474354999995,1,6,6,163
2022-06-12 02:00:00,5.5183485085,2,6,6,163
2022-06-12 03:00:00,5.4756042605,3,6,6,163
2022-06-12 04:00:00,5.4406319624999995,4,6,6,163
2022-06-12 05:00:00,5.415593591,5,6,6,163
2022-06-12 06:00:00,5.4042489965,6,6,6,163
2022-06-12 07:00:00,5.4718582345,7,6,6,163
2022-06-12 08:00:00,5.567312824,8,6,6,163
2022-06-12 09:00:00,5.667563137,9,6,6,163
2022-06-12 10:00:00,5.7379738745,10,6,6,163
2022-06-12 11:00:00,5.7481977115,11,6,6,163
2022-06-12 12:00:00,5.764838042499999,12,6,6,163
2022-06-12 13:00:00,5.769621834,13,6,6,163
2022-06-12 14:00:00,5.7452495025,14,6,6,163
2022-06-12 15:00:00,5.7209171560000005,15,6,6,163
2022-06-12 16:00:00,5.740960587,16,6,6,163
2022-06-12 17:00:00,5.8229985075,17,6,6,163
2022-06-12 18:00:00,5.840344673500001,18,6,6,163
2022-06-12 19:00:00,5.823472348499999,19,6,6,163
2022-06-12 20:00:00,5.8002101865,20,6,6,163
2022-06-12 21:00:00,5.7712816005,21,6,6,163
2022-06-12 22:00:00,5.754871939,22,6,6,163
2022-06-12 23:00:00,5.6752436435,23,6,6,163
2022-06-13 00:00:00,5.5720031345,0,0,6,164
2022-06-13 01:00:00,5.514698559999999,1,0,6,164
2022-06-13 02:00:00,5.5166779495,2,0,6,164
2022-06-13 03:00:00,5.48219328,3,0,6,164
2022-06-13 04:00:00,5.4599182415000005,4,0,6,164
2022-06-13 05:00:00,5.4617980545,5,0,6,164
2022-06-13 06:00:00,5.557814222999999,6,0,6,164
2022-06-13 07:00:00,5.7619364865,7,0,6,164
2022-06-13 08:00:00,5.890293969,8,0,6,164
2022-06-13 09:00:00,5.9244011965,9,0,6,164
2022-06-13 10:00:00,5.9445568044999995,10,0,6,164
2022-06-13 11:00:00,5.9733880835,11,0,6,164
2022-06-13 12:00:00,5.974891385,12,0,6,164
2022-06-13 13:00:00,5.9629285615,13,0,6,164
2022-06-13 14:00:00,5.9553701005,14,0,6,164
2022-06-13 15:00:00,5.9237178315,15,0,6,164
2022-06-13 16:00:00,5.9272127015,16,0,6,164
2022-06-13 17:00:00,5.951772733,17,0,6,164
2022-06-13 18:00:00,5.949101849,18,0,6,164
2022-06-13 19:00:00,5.93085151,19,0,6,164
2022-06-13 20:00:00,5.906006888,20,0,6,164
2022-06-13 21:00:00,5.8645889115,21,0,6,164
2022-06-13 22:00:00,5.8154873915,22,0,6,164
2022-06-13 23:00:00,5.6871532325,23,0,6,164
2022-06-14 00:00:00,5.5993946349999995,0,1,6,165
2022-06-14 01:00:00,5.56174399,1,1,6,165
2022-06-14 02:00:00,5.519380512,2,1,6,165
2022-06-14 03:00:00,5.4777847735,3,1,6,165
2022-06-14 04:00:00,5.469995569,4,1,6,165
2022-06-14 05:00:00,5.4581111255,5,1,6,165
2022-06-14 06:00:00,5.567726469,6,1,6,165
2022-06-14 07:00:00,5.761685357,7,1,6,165
2022-06-14 08:00:00,5.8827078225000005,8,1,6,165
2022-06-14 09:00:00,5.9117733165,9,1,6,165
2022-06-14 10:00:00,5.9425665905,10,1,6,165
2022-06-14 11:00:00,5.935975266,11,1,6,165
2022-06-14 12:00:00,5.9420411054999995,12,1,6,165
2022-06-14 13:00:00,5.9296884945,13,1,6,165
2022-06-14 14:00:00,5.9079023305,14,1,6,165
2022-06-14 15:00:00,5.877544696999999,15,1,6,165
2022-06-14 16:00:00,5.920896169500001,16,1,6,165
2022-06-14 17:00:00,5.9496233245,17,1,6,165
2022-06-14 18:00:00,5.9515928185,18,1,6,165
2022-06-14 19:00:00,5.933254242,19,1,6,165
2022-06-14 20:00:00,5.908616021,20,1,6,165
2022-06-14 21:00:00,5.8804165665,21,1,6,165
2022-06-14 22:00:00,5.842698429,22,1,6,165
2022-06-14 23:00:00,5.7231282275,23,1,6,165
2022-06-15 00:00:00,5.625200798,0,2,6,166
2022-06-15 01:00:00,5.554507336,1,2,6,166
2022-06-15 02:00:00,5.539496590000001,2,2,6,166
2022-06-15 03:00:00,5.5268288430000005,3,2,6,166
2022-06-15 04:00:00,5.502178627499999,4,2,6,166
2022-06-15 05:00:00,5.5083314325,5,2,6,166
2022-06-15 06:00:00,5.587448935,6,2,6,166
2022-06-15 07:00:00,5.764050838499999,7,2,6,166
2022-06-15 08:00:00,5.87462836,8,2,6,166
2022-06-15 09:00:00,5.9159787695,9,2,6,166
2022-06-15 10:00:00,5.923842358,10,2,6,166
2022-06-15 11:00:00,5.924128877999999,11,2,6,166
2022-06-15 12:00:00,5.923693932,12,2,6,166
2022-06-15 13:00:00,5.9346269685,13,2,6,166
2022-06-15 14:00:00,5.925492923,14,2,6,166
2022-06-15 15:00:00,5.946943955,15,2,6,166
2022-06-15 16:00:00,5.975594344,16,2,6,166
2022-06-15 17:00:00,5.971760137,17,2,6,166
2022-06-15 18:00:00,5.9606946585,18,2,6,166
2022-06-15 19:00:00,5.941512765,19,2,6,166
2022-06-15 20:00:00,5.9208588345,20,2,6,166
2022-06-15 21:00:00,5.8759988795,21,2,6,166
2022-06-15 22:00:00,5.822626184000001,22,2,6,166
2022-06-15 23:00:00,5.717318589,23,2,6,166
2022-06-16 00:00:00,5.604294679500001,0,3,6,167
2022-06-16 01:00:00,5.554362985499999,1,3,6,167
2022-06-16 02:00:00,5.5282130925,2,3,6,167
2022-06-16 03:00:00,5.493263986500001,3,3,6,167
2022-06-16 04:00:00,5.471396865999999,4,3,6,167
2022-06-16 05:00:00,5.4580252285,5,3,6,167
2022-06-16 06:00:00,5.5647740169999995,6,3,6,167
2022-06-16 07:00:00,5.762501429,7,3,6,167
2022-06-16 08:00:00,5.881105342,8,3,6,167
2022-06-16 09:00:00,5.907419607,9,3,6,167
2022-06-16 10:00:00,5.9304349185,10,3,6,167
2022-06-16 11:00:00,5.941775152,11,3,6,167
2022-06-16 12:00:00,5.944712353,12,3,6,167
2022-06-16 13:00:00,5.9453073110000005,13,3,6,167
2022-06-16 14:00:00,5.9361526245,14,3,6,167
2022-06-16 15:00:00,5.9127807064999995,15,3,6,167
2022-06-16 16:00:00,5.943811867,16,3,6,167
2022-06-16 17:00:00,5.9731824410000005,17,3,6,167
2022-06-16 18:00:00,5.9838447105,18,3,6,167
2022-06-16 19:00:00,5.971524046,19,3,6,167
2022-06-16 20:00:00,5.9340095125,20,3,6,167
2022-06-16 21:00:00,5.891534694000001,21,3,6,167
2022-06-16 22:00:00,5.844411621000001,22,3,6,167
2022-06-16 23:00:00,5.7435538985,23,3,6,167
2022-06-17 00:00:00,5.6299337055,0,4,6,168
2022-06-17 01:00:00,5.582142790000001,1,4,6,168
2022-06-17 02:00:00,5.5498628839999995,2,4,6,168
2022-06-17 03:00:00,5.520061343,3,4,6,168
2022-06-17 04:00:00,5.497702454500001,4,4,6,168
2022-06-17 05:00:00,5.4889954395,5,4,6,168
2022-06-17 06:00:00,5.5880905225,6,4,6,168
2022-06-17 07:00:00,5.7753297114999995,7,4,6,168
2022-06-17 08:00:00,5.893811235499999,8,4,6,168
2022-06-17 09:00:00,5.9303403705,9,4,6,168
2022-06-17 10:00:00,5.94409694,10,4,6,168
2022-06-17 11:00:00,5.951587966,11,4,6,168
2022-06-17 12:00:00,5.947476666,12,4,6,168
2022-06-17 13:00:00,5.9357175,13,4,6,168
2022-06-17 14:00:00,5.918682978,14,4,6,168
2022-06-17 15:00:00,5.914243296,15,4,6,168
2022-06-17 16:00:00,5.9233935735,16,4,6,168
2022-06-17 17:00:00,5.934677567,17,4,6,168
2022-06-17 18:00:00,5.922328290499999,18,4,6,168
2022-06-17 19:00:00,5.909510534000001,19,4,6,168
2022-06-17 20:00:00,5.877805754,20,4,6,168
2022-06-17 21:00:00,5.83500982,21,4,6,168
2022-06-17 22:00:00,5.8224967114999995,22,4,6,168
2022-06-17 23:00:00,5.7502014645,23,4,6,168
2022-06-18 00:00:00,5.640830377,0,5,6,169
2022-06-18 01:00:00,5.569145383,1,5,6,169
2022-06-18 02:00:00,5.535309771,2,5,6,169
2022-06-18 03:00:00,5.500509746500001,3,5,6,169
2022-06-18 04:00:00,5.4723760885,4,5,6,169
2022-06-18 05:00:00,5.4418912135,5,5,6,169
2022-06-18 06:00:00,5.4634993625,6,5,6,169
2022-06-18 07:00:00,5.565275977000001,7,5,6,169
2022-06-18 08:00:00,5.677236251,8,5,6,169
2022-06-18 09:00:00,5.77212847,9,5,6,169
2022-06-18 10:00:00,5.8164120145,10,5,6,169
2022-06-18 11:00:00,5.826460540999999,11,5,6,169
2022-06-18 12:00:00,5.849782377,12,5,6,169
2022-06-18 13:00:00,5.8444783104999996,13,5,6,169
2022-06-18 14:00:00,5.809855970499999,14,5,6,169
2022-06-18 15:00:00,5.780929555,15,5,6,169
2022-06-18 16:00:00,5.7463564599999994,16,5,6,169
2022-06-18 17:00:00,5.828471636,17,5,6,169
2022-06-18 18:00:00,5.847152249500001,18,5,6,169
2022-06-18 19:00:00,5.852621767,19,5,6,169
2022-06-18 20:00:00,5.8005455155,20,5,6,169
2022-06-18 21:00:00,5.7807408495,21,5,6,169
2022-06-18 22:00:00,5.7416925945,22,5,6,169
2022-06-18 23:00:00,5.6579305484999995,23,5,6,169
2022-06-19 00:00:00,5.556377214499999,0,6,6,170
2022-06-19 01:00:00,5.504083215,1,6,6,170
2022-06-19 02:00:00,5.479908945,2,6,6,170
2022-06-19 03:00:00,5.4587409365,3,6,6,170
2022-06-19 04:00:00,5.4180054985,4,6,6,170
2022-06-19 05:00:00,5.391521018000001,5,6,6,170
2022-06-19 06:00:00,5.3835532194999995,6,6,6,170
2022-06-19 07:00:00,5.4564362939999995,7,6,6,170
2022-06-19 08:00:00,5.562130954,8,6,6,170
2022-06-19 09:00:00,5.661702909000001,9,6,6,170
2022-06-19 10:00:00,5.7382159569999995,10,6,6,170
2022-06-19 11:00:00,5.774995444,11,6,6,170
2022-06-19 12:00:00,5.808520822,12,6,6,170
2022-06-19 13:00:00,5.811615347,13,6,6,170
2022-06-19 14:00:00,5.7858417125,14,6,6,170
2022-06-19 15:00:00,5.74344967,15,6,6,170
2022-06-19 16:00:00,5.8045783675,16,6,6,170
2022-06-19 17:00:00,5.8267487475,17,6,6,170
2022-06-19 18:00:00,5.8471789465,18,6,6,170
2022-06-19 19:00:00,5.8193445905,19,6,6,170
2022-06-19 20:00:00,5.800700569,20,6,6,170
2022-06-19 21:00:00,5.756160726,21,6,6,170
